,Current_group_location,analizo_cbo_skewness,analizo_anpm_standard_deviation,analizo_noc_kurtosis,analizo_accm_skewness,analizo_lcom4_quantile_upper,analizo_npm_mode,analizo_acc_quantile_upper,analizo_sc_quantile_median,cccc_IF4,analizo_npa_quantile_max,analizo_cbo_variance,analizo_sc_variance,analizo_noa_quantile_median,analizo_accm_standard_deviation,analizo_mmloc_sum,analizo_total_modules_with_defined_methods,analizo_npm_quantile_lower,analizo_rfc_mode,cccc_McCabes_cyclomatic_complexity_per_line_of_comment,analizo_amloc_kurtosis,analizo_rfc_kurtosis,analizo_noc_quantile_median,new_dir_name,analizo_lcom4_quantile_min,analizo_npa_kurtosis,analizo_loc_kurtosis,analizo_npa_variance,analizo_acc_standard_deviation,analizo_lcom4_quantile_max,analizo_npm_quantile_min,analizo_noa_skewness,analizo_cbo_mode,analizo_acc_skewness,analizo_loc_mode,cccc_rejected_lines_of_code,analizo_anpm_quantile_ninety_five,analizo_noa_standard_deviation,analizo_accm_quantile_lower,analizo_acc_variance,cccc_lines_of_comment,analizo_accm_quantile_median,analizo_anpm_sum,analizo_change_cost,analizo_accm_mode,analizo_npm_variance,cccc_McCabes_cyclomatic_complexity,analizo_sc_skewness,analizo_rfc_sum,analizo_lcom4_quantile_median,analizo_sc_quantile_ninety_five,analizo_nom_mode,analizo_amloc_quantile_ninety_five,analizo_lcom4_kurtosis,analizo_acc_kurtosis,analizo_total_cof,analizo_noa_quantile_ninety_five,analizo_anpm_quantile_min,analizo_noa_quantile_upper,analizo_anpm_quantile_median,analizo_nom_quantile_lower,analizo_dit_sum,analizo_dit_mean,analizo_mmloc_kurtosis,analizo_nom_sum,analizo_noc_mean,analizo_cbo_mean,analizo_npm_quantile_median,analizo_accm_quantile_max,analizo_noc_quantile_max,analizo_npa_sum,analizo_loc_quantile_max,analizo_mmloc_quantile_upper,analizo_npa_quantile_median,analizo_noa_quantile_lower,analizo_noa_mode,analizo_loc_quantile_min,analizo_npm_kurtosis,is_source,analizo_noc_quantile_upper,analizo_accm_kurtosis,analizo_sc_sum,analizo_dit_quantile_median,cccc_IF4_visible_per_module,analizo_npa_mean,analizo_anpm_mode,analizo_noa_variance,analizo_anpm_quantile_max,analizo_noc_skewness,analizo_noa_mean,analizo_cbo_sum,analizo_lcom4_quantile_lower,analizo_npa_standard_deviation,analizo_noa_quantile_max,analizo_anpm_mean,analizo_rfc_quantile_lower,analizo_sc_quantile_lower,analizo_dit_quantile_max,analizo_amloc_quantile_lower,analizo_sc_mean,analizo_mmloc_mean,analizo_npm_mean,analizo_dit_quantile_lower,analizo_amloc_skewness,analizo_dit_quantile_min,analizo_sc_kurtosis,analizo_mmloc_quantile_lower,analizo_dit_standard_deviation,analizo_noa_kurtosis,analizo_dit_variance,analizo_npm_sum,analizo_npa_mode,analizo_sc_quantile_min,analizo_cbo_quantile_upper,analizo_npm_quantile_max,analizo_rfc_quantile_ninety_five,analizo_acc_quantile_median,analizo_nom_kurtosis,analizo_acc_sum,analizo_loc_skewness,analizo_sc_quantile_upper,analizo_total_methods_per_abstract_class,analizo_noc_variance,analizo_anpm_quantile_lower,analizo_sc_standard_deviation,analizo_npa_quantile_ninety_five,analizo_rfc_variance,analizo_rfc_quantile_max,analizo_anpm_variance,analizo_accm_sum,analizo_loc_quantile_ninety_five,cccc_lines_of_code_per_line_of_comment,analizo_nom_standard_deviation,cccc_McCabes_cyclomatic_complexity_per_module,analizo_cbo_quantile_ninety_five,analizo_npm_skewness,analizo_loc_quantile_lower,analizo_total_abstract_classes,analizo_nom_quantile_min,analizo_lcom4_sum,analizo_nom_quantile_max,analizo_anpm_kurtosis,analizo_noc_standard_deviation,analizo_loc_quantile_median,analizo_loc_quantile_upper,analizo_dit_quantile_ninety_five,analizo_mmloc_quantile_max,analizo_accm_quantile_upper,cccc_lines_of_code_per_module,analizo_dit_quantile_upper,analizo_cbo_standard_deviation,cccc_lines_of_code,analizo_npm_quantile_upper,analizo_amloc_quantile_max,analizo_npa_quantile_upper,analizo_nom_quantile_upper,analizo_acc_quantile_ninety_five,analizo_noc_quantile_min,analizo_accm_quantile_min,analizo_npa_skewness,analizo_mmloc_quantile_min,analizo_acc_quantile_min,analizo_cbo_quantile_median,cccc_number_of_modules,analizo_total_modules_with_defined_attributes,analizo_npa_quantile_lower,analizo_dit_mode,analizo_rfc_quantile_upper,cccc_IF4_visible,analizo_mmloc_quantile_ninety_five,analizo_noc_mode,analizo_lcom4_mean,analizo_cbo_quantile_min,analizo_noa_sum,analizo_mmloc_skewness,analizo_noc_quantile_lower,analizo_dit_kurtosis,analizo_lcom4_variance,analizo_accm_variance,analizo_total_modules,analizo_nom_mean,analizo_accm_mean,analizo_loc_sum,analizo_amloc_mode,cccc_lines_of_comment_per_module,analizo_noc_sum,analizo_mmloc_standard_deviation,cccc_IF4_per_module,analizo_anpm_skewness,analizo_sc_quantile_max,analizo_rfc_standard_deviation,analizo_nom_quantile_ninety_five,analizo_accm_quantile_ninety_five,analizo_acc_quantile_lower,analizo_anpm_quantile_upper,analizo_dit_skewness,analizo_mmloc_variance,analizo_amloc_mean,analizo_acc_mean,analizo_loc_standard_deviation,analizo_npa_quantile_min,analizo_amloc_sum,analizo_nom_quantile_median,analizo_amloc_quantile_upper,source_lang,analizo_acc_quantile_max,analizo_cbo_quantile_lower,analizo_sc_mode,analizo_lcom4_mode,analizo_total_loc,analizo_mmloc_mode,analizo_rfc_skewness,analizo_noa_quantile_min,analizo_cbo_kurtosis,analizo_nom_skewness,analizo_cbo_quantile_max,analizo_lcom4_standard_deviation,analizo_loc_mean,analizo_amloc_standard_deviation,analizo_rfc_quantile_median,analizo_lcom4_quantile_ninety_five,analizo_rfc_quantile_min,analizo_total_nom,analizo_noc_quantile_ninety_five,analizo_npm_standard_deviation,analizo_nom_variance,analizo_lcom4_skewness,analizo_loc_variance,analizo_amloc_quantile_min,analizo_rfc_mean,analizo_acc_mode,analizo_mmloc_quantile_median,analizo_amloc_quantile_median,analizo_npm_quantile_ninety_five,analizo_amloc_variance
/home/se-metrics/root/anac/processed//y2010/AgentK,,0,0,0,0,4,None,0,0,0,0,0,0,13,0,89,1,6,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2010/AgentK,4,0,0,0,0,4,6,0,None,0,None,0,None,0,4,0,3,4,0.222222222222,1.00,None,0,0,0,41,4,None,None,None,0,0,1,None,0.222222222222,13,0.222222222222,9,1,1,0,9,0,0,6,4,0,0,224,89,0,13,None,224,0,True,0,0,0,1,0.000,0,None,0,0.222222222222,0,13,0,4,0,13,0.222222222222,41,0,1,24.8888888889,0,89,6,1,0,1,0,89,0,0,0,6,None,0,0,6,None,0,0,0,0,0,0,0,0.222222222222,0,None,0,41,0,4,None,------,0,0.000,None,0,224,0,9,4,9,0,0,224,224,None,89,4,0.667,1,0,2,6,24.8888888889,0,9,None,0,4,0,89,0,0,3,1,0,None,41,0,None,None,4,0,13,0,0,0,0,0,1,9,4,224,None,1.000,0,0,0.000,0,0,0,None,None,0,0.222222222222,0,0,24.8888888889,0,0,0,24.8888888889,9,24.8888888889,Java,0,0,None,None,224,None,0,13,0,0,0,0,224,0,41,None,41,9,None,0,0,0,0,24.8888888889,41,None,89,24.8888888889,None,0
/home/se-metrics/root/anac/processed//y2010/Nozomi,,0,0,0,0,6,None,0,6,0,0,0,0,26,0,160,1,7,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2010/Nozomi,6,0,0,0,0,6,7,0,None,0,None,0,None,0,7.17391304348,0,3,7.17391304348,1.21739130435,1.00,None,0,0,0,119,6,None,None,None,0,0,1,None,1.21739130435,26,1.21739130435,23,1,1,0,23,0,1,7,7.17391304348,0,0,1054,160,0,26,None,1054,0,True,0,0,6,1,0.000,0,None,0,1.21739130435,0,26,1,6,0,26,1.21739130435,119,6,1,45.8260869565,6,160,7,1,0,1,0,160,0,0,0,7,None,6,1,7,None,0,0,0,0,6,0,0,1.21739130435,0,None,0,119,0,7.17391304348,None,9.333,0,0.000,None,0,1054,0,23,6,23,0,0,1054,1054,None,160,7.17391304348,5.600,1,0,28,7,45.8260869565,0,23,None,0,7.17391304348,0,160,0,1,5,1,0,None,119,0,None,None,6,1,26,0,0,0,0,0,1,23,7.17391304348,1054,None,0.600,0,0,0.000,0,6,0,None,None,0,1.21739130435,0,0,45.8260869565,0,0,0,45.8260869565,23,45.8260869565,Java,0,1,None,None,1054,None,0,26,0,0,1,0,1054,0,119,None,119,23,None,0,0,0,0,45.8260869565,119,None,160,45.8260869565,None,0
/home/se-metrics/root/anac/processed//y2010/Yushu,,0,0.766032346285,0,0,4.25,None,0.75,2.5,0,0,0.5,12.5,10,1.11958573688,151,2,5.75,None,0.346,0,0,0,/home/se-metrics/root/anac/processed//y2010/Yushu,2,0,0,0,0.707106781187,5,4,0,None,0,None,0,1.5,12.7279220614,4.14583333333,0.5,26,4.54166666667,1.91666666667,0.75,None,24.5,9,0,67,3.5,5,None,25.5,0,0,0.5,19,0.416666666667,14.5,0.958333333333,6,1,0.5,0,16,0,0.5,7.5,5.33333333333,0,0,306,85.75,0,5.5,None,86,0,True,0,0,5,0.5,0.000,0,None,162,1.5,0,10,1,2.75,0,19,0.958333333333,20.25,1.25,1,22.5,2.5,75.5,7.5,0.25,0,0,0,65.25,0.707106781187,0,0.5,15,0,0,0.75,11,60,0.5,0,1,0,3.75,0,0,0.6875,3.53553390593,0,1404.5,60,0.586805555556,9.08333333333,306,2.346,5.65685424949,1.500,1,0,141,0,4,7,12,0,0,196,251,1,96,4.9375,10.167,0.75,0.707106781187,61,9.25,25.5,0,10,1,0,3.75,0,55,0,0.5,6,2,0,None,46.75,0,96,0,3.5,0,20,0,0,0,4.5,1.25347222222,2,8,4.54166666667,392,None,4.333,0,28.9913780286,0.000,0,5,37.4766594029,12,5.33333333333,0.25,1.22916666667,0,840.5,23.5,0.5,155.563491861,0,47,8,24.5,Java,1,0.25,None,None,392,None,0,1,0,0,1,2.12132034356,196,2.82842712475,33.5,5,7,16,0,4.94974746831,32,0,24200,21.5,33.5,None,75.5,23.5,11,8
/home/se-metrics/root/anac/processed//y2010/AgentSmith,,1.5183177625,0.670661717696,2.03703703704,1.95355740045,3.5,2,2,1,680,0,1.8,21.4181818182,3,0.993428211018,197,11,2.5,2,0.136,4.15380044046,-1.57321157522,0,/home/se-metrics/root/anac/processed//y2010/AgentSmith,1,0,-1.1568548792,0,1.3751033019,7,2,-0.278139232424,0,0.932330887633,2,20,2.5,1.74772579501,1,1.89090909091,162,1.66666666667,11.5974664225,0.21,1,22.0727272727,22,2.23976670742,206,2,15,2,23.8333333333,0.434929505442,0.0813609467456,0.109090909091,5,0.125,3.5,0.8,2.5,4,0.363636363636,1.25148226289,76,0.181818181818,1,4,4.33333333333,1,0,143,22,0,1.5,3,2,-1.43180263754,True,0,4.55704618575,30,0,30.909,0,1,3.05454545455,2.5,1.92271812628,2.63636363636,11,1,0,5,1.05431512932,4,0,1,4.27777777778,2.72727272727,17.9090909091,6.54545454545,0,1.77963281938,0,5.15187535491,6.5,0.50452497911,-0.828195861678,0.254545454545,72,0,0,1,14,40,0,-1.45204741379,12,0.462306889694,3,2,0.163636363636,0.735042735043,4.62797815662,0,200.218181818,40,0.449787139583,19.2080891331,143,1.667,4.5924839783,1.000,4,0.590507472172,12,1,2,29,14,1.2719095941,0.404519917478,52,94,1,59,2.0375,12.273,1,1.3416407865,270,10.5,23.8333333333,0,10.5,4,0,1,0,1,0,1,22,9,0,0,29.5,680,59,0,2.63636363636,0,29,1.42530752007,0,-1.96428571429,4.25454545455,0.986899610446,11,6.90909090909,1.74618992119,630,1,7.364,2,18.796034398,30.909,1.16574641291,15,14.1498474132,14,4.33333333333,0,1.16666666667,0.660687472643,353.290909091,7.49358696859,1.09090909091,50.0980856103,0,82.4294566545,6,9.89230769231,Java,4,0,0,2,630,1,0.025253802364,0,1.6049382716,0.381745680078,4,2.06265495286,57.2727272727,6.38336669682,21,7,2,76,1,4.69816211648,21.0909090909,1.26658877624,2509.81818182,1,18.7272727273,0,9,5.16666666667,14,40.7473703861
/home/se-metrics/root/anac/processed//y2010/AgentFSEGA,,1.02841587748,0.519172262663,5.46875,0.90830698176,1.75,4,2,0,22,0,2.69642857143,12.6964285714,2,1.94013369237,403,8,3.75,5,------,0.427894735523,-0.95469349677,0,/home/se-metrics/root/anac/processed//y2010/AgentFSEGA,1,0,0.220184221648,0,1.38873014966,5,2,0.845035685527,0,1.12012802195,17,5,1.9,2.87538817255,1.1875,1.92857142857,3,1.58333333333,7.51363636364,0.30,1,2.5,1,1.88479008429,140,1,10,4,39.2,0.724529625894,1.10617283951,0.178571428571,8,0.363636363636,5.5,0.791666666667,3.75,10,1.25,0.113760343832,44,0.5,1.125,4,5.54545454545,3,0,392,55.25,0,1,1,7,0.292571428571,True,0.25,-1.15045990841,17,1,1.294,0,None,8.26785714286,1.9,2.33853586673,3.375,9,1,0,8,0.939204545455,5.75,0,2,5.3125,2.125,50.375,4.25,1,1.36372926559,0,3.52436397301,8,0.707106781187,-1.18938839105,0.5,34,0,0,2.25,7,43,1,-0.451315789474,10,1.46067567115,3.25,3.5,1.14285714286,0.625,3.5632048175,0,249.428571429,43,0.269539838318,20.8621212121,392,23.000,3.29501788419,0.059,4,0.614385373976,17,2,2,15,11,0.314533687066,1.06904496765,24,116.25,2,178,3.975,4.059,2,1.6420805618,69,4.5,39.2,0,7,4,0,1,0,4,0,0,17,8,0,1,27.75,22,178,0,1.875,0,27,1.43749836022,0,-0.228571428571,2.69642857143,3.76411874426,8,5.5,2.60776515152,860,None,0.176,4,73.0165098747,1.294,1.03437626597,10,15.7933078052,11,5.54545454545,0,1.125,-0.404061017821,5331.41071429,13.3535984848,1.25,159.346881273,0,106.828787879,4,17.0113636364,Java,4,0,0,1,860,None,0.971310530689,1,-0.690145169072,1.00630393832,4,1.6420805618,107.5,13.8204081791,9,5,5,44,3,1.58113883008,10.8571428571,1.55270632482,25391.4285714,1.75,17.5,0,14,6.45833333333,7,191.003682236
/home/se-metrics/root/anac/processed//y2013/TheFawkes,,0,0,0,0,4,None,0,0,0,0,0,0,0,0,17,1,4,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2013/TheFawkes,4,0,0,0,0,4,4,0,None,0,None,9,None,0,1.25,0,0,1.25,0,1.00,None,0,0,0,4,4,None,None,None,0,0,1,None,0,0,0,4,1,1,0,4,0,0,4,1.25,0,0,26,17,0,0,None,26,0,True,0,0,0,1,0.000,0,None,0,0,0,0,0,4,0,0,0,4,0,1,6.5,0,17,4,1,0,1,0,17,0,0,0,4,None,0,0,4,None,0,0,0,0,0,0,0,0,0,None,0,4,0,1.25,None,******,0,0.000,None,0,26,0,4,4,4,0,0,26,26,None,17,1.25,10.000,1,0,40,4,6.5,0,4,None,0,1.25,0,17,0,0,4,0,0,None,4,0,None,None,4,0,0,0,0,0,0,0,1,4,1.25,26,None,0.000,0,0,0.000,0,0,0,None,None,0,0,0,0,6.5,0,0,0,6.5,4,6.5,Java,0,0,None,None,26,None,0,0,0,0,0,0,26,0,4,None,4,4,None,0,0,0,0,6.5,4,None,17,6.5,None,0
/home/se-metrics/root/anac/processed//y2013/AgentKF,,0,0,0,0,4,None,0,0,0,0,0,0,17,0,100,1,7,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2013/AgentKF,4,0,0,0,0,4,7,0,None,0,None,0,None,0,5,0,1,5,0.384615384615,1.00,None,0,0,0,67,4,None,None,None,0,0,1,None,0.384615384615,17,0.384615384615,13,1,1,0,13,0,0,7,5,0,0,390,100,0,17,None,390,0,True,0,0,0,1,0.000,0,None,0,0.384615384615,0,17,0,4,0,17,0.384615384615,67,0,1,30,0,100,7,1,0,1,0,100,0,0,0,7,None,0,0,7,None,0,0,0,0,0,0,0,0.384615384615,0,None,0,67,0,5,None,------,0,0.000,None,0,390,0,13,4,13,0,0,390,390,None,100,5,0.750,1,0,3,7,30,0,13,None,0,5,0,100,0,0,4,1,0,None,67,0,None,None,4,0,17,0,0,0,0,0,1,13,5,390,None,0.250,0,0,0.000,0,0,0,None,None,0,0.384615384615,0,0,30,0,0,0,30,13,30,Java,0,0,None,None,390,None,0,17,0,0,0,0,390,0,67,None,67,13,None,0,0,0,0,30,67,None,100,30,None,0
/home/se-metrics/root/anac/processed//y2013/InoxAgent,,0,0,0,0,4,None,0,0,0,0,0,0,0,0,11,1,4,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2013/InoxAgent,4,0,0,0,0,4,4,0,None,0,None,9,None,0,1,0,0,1,0,1.00,None,0,0,0,4,4,None,None,None,0,0,1,None,0,0,0,4,1,1,0,4,0,0,4,1,0,0,20,11,0,0,None,20,0,True,0,0,0,1,0.000,0,None,0,0,0,0,0,4,0,0,0,4,0,1,5,0,11,4,1,0,1,0,11,0,0,0,4,None,0,0,4,None,0,0,0,0,0,0,0,0,0,None,0,4,0,1,None,******,0,0.000,None,0,20,0,4,4,4,0,0,20,20,None,11,1,8.500,1,0,34,4,5,0,4,None,0,1,0,11,0,0,4,0,0,None,4,0,None,None,4,0,0,0,0,0,0,0,1,4,1,20,None,0.000,0,0,0.000,0,0,0,None,None,0,0,0,0,5,0,0,0,5,4,5,Java,0,0,None,None,20,None,0,0,0,0,0,0,20,0,4,None,4,4,None,0,0,0,0,5,4,None,11,5,None,0
/home/se-metrics/root/anac/processed//y2013/MetaAgent,,2.0896917398,0.750216052632,25.4707610441,1.44639559045,3,1,1.5,0,4949,12,3.02594594595,26.036036036,3,1.42284620166,2420,75,2,2,0.303,4.45421888946,2.9693209682,0,/home/se-metrics/root/anac/processed//y2013/MetaAgent,1,32.4129751177,5.30220720324,3.32144144144,1.98707535551,10,1,2.06996989703,0,2.55827653541,3,111,2.5,6.00471286379,1,3.94846846847,624,1.66666666667,77.5617646243,0.04,1,15.5902702703,189,2.42966142886,1665,2,16,1,33.4166666667,5.8776588296,8.20261010813,0.0169369369369,22,0,6,0.9,2,48,0.64,6.63574459308,482,0.333333333333,1.12,4,7.54545454545,6,29,673,33,0,1,1,1,2.35369207717,True,0,2.06320758453,215,1,49.000,0.386666666667,0,36.0565765766,3,4.40722422388,4.74666666667,84,1,1.82248221979,26,1.03415686166,4.5,0,4,3.08333333333,2.86666666667,32.2666666667,4.76,0,2.02143868068,0,5.96868256085,5,0.728567643264,4.0677900144,0.530810810811,357,0,0,2,20,82,1,0.927954189269,94,2.40810900418,4,7.18181818182,0.738738738739,0.527777777778,5.1025519141,2,612.378378378,118,0.562824125627,165.522693973,486,2.707,5.52921805071,1.871,6,1.46775251716,9.5,11,1,174,24,0.392199850014,0.859499120848,31,90.5,2,229,2.775,16.723,1,1.73952463218,1689,6,47.0909090909,0,9,6,0,1,5.65039038848,1,0,0,101,63,0,1,26.5,4949,146,0,2.32,0,356,2.58527407281,0,5.80203542495,2.95027027027,2.02449131358,75,6.42666666667,2.20696925297,7072,3,6.178,25,48.9407621334,49.000,0.79428287909,24,24.7462800917,18,5,0,1.36666666667,1.75629593779,2395.1981982,10.413009324,1.25333333333,152.226518034,0,780.975699301,5,13,Java,11,0,0,1,7072,3,1.77155996198,0,4.62318955724,1.25600206472,8,1.71763508065,94.2933333333,9.96989413696,13,5,1,482,2,3.94845162947,30.5722522523,2.13141769615,23172.9127928,1,22.2,0,14,7.33333333333,12,99.3987891022
/home/se-metrics/root/anac/processed//y2013/TMFAgent,,0,0.188561808316,0,0,4,None,0.75,2.5,0,2,0.5,12.5,7,3.06412938514,120,2,4.5,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2013/TMFAgent,1,0,0,2,0.707106781187,5,3,0,None,0,None,0,1,7.07106781187,2.75,0.5,0,3.83333333333,1.73333333333,0.75,None,18,0,0,63,3,5,None,34.8666666667,0,0,0.5,12,0.733333333333,9.5,0.866666666667,6,2,1,0,18,0,0.5,6,6,0,2,523,86,1,4.5,None,15,0,True,0,0,5,1,0.000,1,None,50,1,0,7,1,2,1.41421356237,12,0.866666666667,19.75,1.25,1,12.4666666667,2.5,60,6,1,0,1,0,34,0,0,0,12,None,0,0.75,9,55,0.5,0,1,0,3.75,0,0,0.8,3.53553390593,2,1104.5,55,0.0355555555556,7.66666666667,523,------,8.48528137424,0.000,1,0,142,0,3,6,15,0,0,269,396,1,112,4.91666666667,0.250,1,0.707106781187,1,7.5,34.8666666667,1.5,12,1,0,1.66666666667,0,8,0,0.5,4,2,0.5,1,43.25,0,112,0,3,0,14,0,0,0,8,9.38888888889,2,9,3.83333333333,538,None,0.000,0,73.5391052434,0.000,0,5,33.2340187158,15,6,0.25,0.933333333333,0,5408,19.9333333333,0.5,359.210244843,0,39.8666666667,9,27.4,Java,1,0.25,None,None,538,None,0,2,0,0,1,2.82842712475,269,21.1189225314,31.5,5,8,18,0,4.24264068712,72,0,129032,5,31.5,None,60,19.9333333333,9,446.008888889
/home/se-metrics/root/anac/processed//y2013/SlavaAgent,,0,0,0,0,5,None,0,0,0,0,0,0,11,0,70,1,8,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2013/SlavaAgent,5,0,0,0,0,5,8,0,None,0,None,0,None,0,4.18181818182,0,8,4.18181818182,0.181818181818,1.00,None,0,0,0,23,5,None,None,None,0,0,1,None,0.181818181818,11,0.181818181818,11,1,1,0,11,0,0,8,4.18181818182,0,0,272,70,0,11,None,272,0,True,0,0,0,1,0.000,0,None,0,0.181818181818,0,11,0,5,0,11,0.181818181818,23,0,1,24.7272727273,0,70,8,1,0,1,0,70,0,0,0,8,None,0,0,8,None,0,0,0,0,0,0,0,0.181818181818,0,None,0,23,0,4.18181818182,None,------,0,0.000,None,0,272,0,11,5,11,0,0,272,272,None,70,4.18181818182,1.000,1,0,4,8,24.7272727273,0,11,None,0,4.18181818182,0,70,0,0,4,1,0,None,23,0,None,None,5,0,11,0,0,0,0,0,1,11,4.18181818182,272,None,2.000,0,0,0.000,0,0,0,None,None,0,0.181818181818,0,0,24.7272727273,0,0,0,24.7272727273,11,24.7272727273,Java,0,0,None,None,272,None,0,11,0,0,0,0,272,0,23,None,23,11,None,0,0,0,0,24.7272727273,23,None,70,24.7272727273,None,0
/home/se-metrics/root/anac/processed//y2013/GAgent,,0,0.163178487966,0,0,4.75,None,0.75,3,0,4,0.5,18,13,1.4686063917,78,2,4.25,None,3.111,0,0,0,/home/se-metrics/root/anac/processed//y2013/GAgent,1,0,0,8,0.707106781187,6,3,0,None,0,None,15,1,9.89949493661,1.51923076923,0.5,9,2.03846153846,1.76923076923,0.75,None,12.5,28,0,92,3.5,6,None,16.6153846154,0,0,0.5,20,0.769230769231,16.5,0.884615384615,7.75,1,0.5,0,19,0,0.5,5.5,3.07692307692,0,4,216,54.5,2,9.5,None,33,0,True,0,0,6,0.5,0.000,2,None,98,1,0,13,1,2.25,2.82842712475,20,0.884615384615,38.5,1.5,1,8.27884615385,3,39,5.5,0.25,0,0,0,23.5,0.707106781187,0,0.5,11,None,0,0.75,8,61,0.5,0,1,0,4.5,0,0,0.826923076923,4.24264068712,4,450,61,0.0266272189349,4.07692307692,216,28.778,4.94974746831,2.545,1,0,78.75,0,6,7,13,0,0,124.5,170.25,1,70,2.55769230769,23.545,0.75,0.707106781187,259,6.75,16.6153846154,3,11.25,1,0,1,0,8,0,0.5,11,2,1,None,53.5,0,70,0,3.5,0,26,0,0,0,12.5,2.15680473373,2,9.5,2.03846153846,249,None,0.818,0,43.8406204336,0.000,0,6,21.2132034356,13,3.07692307692,0.25,0.942307692308,0,1922,11.0576923077,0.5,129.400540957,0,22.1153846154,9.5,13.8365384615,Java,1,0.25,None,None,249,None,0,6,0,0,1,3.53553390593,124.5,7.85976383704,46,6,31,19,0,3.53553390593,24.5,0,16744.5,5.5,46,None,39,11.0576923077,8,61.775887574
/home/se-metrics/root/anac/processed//y2012/MetaAgent,,0.896146956525,0.659109073646,6.82840773278,2.34213180868,3,2,1,0,13,3,0.849753694581,3.76108374384,5,2.44449634377,1438,29,2,30,0.332,5.40251516768,3.753641311,0,/home/se-metrics/root/anac/processed//y2012/MetaAgent,1,22.9509297245,-0.432109976105,0.337438423645,1.25159996127,4,1,1.1438090582,0,1.8994555482,46,44,2,5.43365719768,1.72727272727,1.56650246305,304,3,31.2284423909,0.09,1,11.8300492611,101,1.68464459443,819,2,6,3,46,-0.600625133646,3.7476264226,0.0332512315271,18,0.181818181818,8,1,3,22,0.758620689655,1.1009511447,211,0.275862068966,0.724137931034,4,12.3333333333,3,4,467,72,0,2,0,1,3.46666755276,True,0,6.89712642154,36,1,0.394,0.137931034483,2,29.5246305419,2.5,2.74571978968,5.89655172414,21,1,0.580894503026,21,1.07684284107,8,0,2,7.25,1.24137931034,49.5862068966,4.48275862069,0,1.83589035365,0,1.7960627676,14,0.635563440342,1.08560086362,0.4039408867,130,0,0,1,16,88,1,2.01984533375,27,0.873772969025,2,4.33333333333,0.564039408867,0.5625,1.93935137194,1,830.475369458,125,0.434424770962,92.7853257853,391,2.589,5.87304102126,3.061,2,1.74692292004,29,3,1,55,26,-0.81846688871,0.75102557138,83,231,2,175,3.92857142857,23.848,1,0.921820858183,787,5,77,0,11,4,0,1,4.69952287908,1,0,0,33,24,0,1,33,13,122,0,1.89655172414,0,171,0.933418561168,0,-0.504720938391,0.953201970443,5.97556237469,29,7.27586206897,3.1994939926,4134,1,9.212,8,42.3349882665,0.394,0.598835567243,6,28.8179695582,16,9,0,1.42857142857,0.23878264227,1792.25123153,18.9931911958,0.931034482759,140.417638851,0,550.802544678,5,27.6666666667,Java,5,0,0,1,4134,1,1.82940015412,0,-0.459616865666,1.23047965045,3,0.976320628914,142.551724138,15.8434415806,21,4,1,211,2,3.43948386551,34.4926108374,0.713713376042,19717.1133005,1,28.2413793103,0,47,15.3333333333,11,251.014641119
/home/se-metrics/root/anac/processed//y2012/TheNegotiatorReloaded,,0,0,0,0,4,None,0,0,0,0,0,0,0,0,18,1,4,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2012/TheNegotiatorReloaded,4,0,0,0,0,4,4,0,None,0,None,8,None,0,1.5,0,7,1.5,0,1.00,None,0,1,0,4,4,None,None,None,0,0,1,None,0,0,0,4,1,1,0,4,0,0,4,1.5,0,0,27,18,0,0,None,27,0,True,0,0,0,1,0.000,0,None,0,0,0,0,0,4,0,0,0,4,0,1,6.75,0,18,4,1,0,1,0,18,0,0,0,4,None,0,0,4,None,0,0,0,0,0,0,0,0,0,None,0,4,0,1.5,None,5.714,0,0.250,None,0,27,0,4,4,4,0,0,27,27,None,18,1.5,10.000,1,0,40,4,6.75,0,4,None,0,1.5,0,18,0,0,4,0,0,None,4,0,None,None,4,0,0,0,0,0,0,0,1,4,1.5,27,None,1.750,0,0,0.000,0,0,0,None,None,0,0,0,0,6.75,0,0,0,6.75,4,6.75,Java,0,0,None,None,27,None,0,0,0,0,0,0,27,0,4,None,4,4,None,0,0,0,0,6.75,4,None,18,6.75,None,0
